GeneName,gid,AOP_ID,KeyEventName,kid,IsMIE
STAT5b,[NCBIGene:6777],315,Inhibition of JAK3,1715,true
STAT5b,[NCBIGene:6777],315,Blockade of STAT5 phosphorylation,1716,false
STAT5b,[NCBIGene:6777],315,Suppression of STAT5 binding to cytokine gene promoters,1717,false
STAT5b,[NCBIGene:6777],315,Suppression of IL-4 production,1718,false
STAT5b,[NCBIGene:6777],315,Impairment of T-cell dependent antibody response,1719,false
STAT6,[NCBIGene:6778],315,Inhibition of JAK3,1715,true
STAT6,[NCBIGene:6778],315,Blockade of STAT5 phosphorylation,1716,false
STAT6,[NCBIGene:6778],315,Suppression of STAT5 binding to cytokine gene promoters,1717,false
STAT6,[NCBIGene:6778],315,Suppression of IL-4 production,1718,false
STAT6,[NCBIGene:6778],315,Impairment of T-cell dependent antibody response,1719,false
Signal transducer and activator of transcription,[NCBIGene:6772],315,Inhibition of JAK3,1715,true
Signal transducer and activator of transcription,[NCBIGene:6772],315,Blockade of STAT5 phosphorylation,1716,false
Signal transducer and activator of transcription,[NCBIGene:6772],315,Suppression of STAT5 binding to cytokine gene promoters,1717,false
Signal transducer and activator of transcription,[NCBIGene:6772],315,Suppression of IL-4 production,1718,false
Signal transducer and activator of transcription,[NCBIGene:6772],315,Impairment of T-cell dependent antibody response,1719,false
TDAR,[NCBIGene:10656],315,Inhibition of JAK3,1715,true
TDAR,[NCBIGene:10656],315,Blockade of STAT5 phosphorylation,1716,false
TDAR,[NCBIGene:10656],315,Suppression of STAT5 binding to cytokine gene promoters,1717,false
TDAR,[NCBIGene:10656],315,Suppression of IL-4 production,1718,false
TDAR,[NCBIGene:10656],315,Impairment of T-cell dependent antibody response,1719,false
TYK2,[NCBIGene:7297],315,Inhibition of JAK3,1715,true
TYK2,[NCBIGene:7297],315,Blockade of STAT5 phosphorylation,1716,false
TYK2,[NCBIGene:7297],315,Suppression of STAT5 binding to cytokine gene promoters,1717,false
TYK2,[NCBIGene:7297],315,Suppression of IL-4 production,1718,false
TYK2,[NCBIGene:7297],315,Impairment of T-cell dependent antibody response,1719,false
activator of transcription,[NCBIGene:1385],315,Inhibition of JAK3,1715,true
activator of transcription,[NCBIGene:1385],315,Blockade of STAT5 phosphorylation,1716,false
activator of transcription,[NCBIGene:1385],315,Suppression of STAT5 binding to cytokine gene promoters,1717,false
activator of transcription,[NCBIGene:1385],315,Suppression of IL-4 production,1718,false
activator of transcription,[NCBIGene:1385],315,Impairment of T-cell dependent antibody response,1719,false
cytokine,[NCBIGene:943],315,Inhibition of JAK3,1715,true
cytokine,[NCBIGene:943],315,Blockade of STAT5 phosphorylation,1716,false
cytokine,[NCBIGene:943],315,Suppression of STAT5 binding to cytokine gene promoters,1717,false
cytokine,[NCBIGene:943],315,Suppression of IL-4 production,1718,false
cytokine,[NCBIGene:943],315,Impairment of T-cell dependent antibody response,1719,false
cytokine genes,[NCBIGene:5307],315,Inhibition of JAK3,1715,true
cytokine genes,[NCBIGene:5307],315,Blockade of STAT5 phosphorylation,1716,false
cytokine genes,[NCBIGene:5307],315,Suppression of STAT5 binding to cytokine gene promoters,1717,false
cytokine genes,[NCBIGene:5307],315,Suppression of IL-4 production,1718,false
cytokine genes,[NCBIGene:5307],315,Impairment of T-cell dependent antibody response,1719,false
interferon alpha,[NCBIGene:3439],315,Inhibition of JAK3,1715,true
interferon alpha,[NCBIGene:3439],315,Blockade of STAT5 phosphorylation,1716,false
interferon alpha,[NCBIGene:3439],315,Suppression of STAT5 binding to cytokine gene promoters,1717,false
interferon alpha,[NCBIGene:3439],315,Suppression of IL-4 production,1718,false
interferon alpha,[NCBIGene:3439],315,Impairment of T-cell dependent antibody response,1719,false
signal transducer,[NCBIGene:5650],315,Inhibition of JAK3,1715,true
signal transducer,[NCBIGene:5650],315,Blockade of STAT5 phosphorylation,1716,false
signal transducer,[NCBIGene:5650],315,Suppression of STAT5 binding to cytokine gene promoters,1717,false
signal transducer,[NCBIGene:5650],315,Suppression of IL-4 production,1718,false
signal transducer,[NCBIGene:5650],315,Impairment of T-cell dependent antibody response,1719,false
thymic stromal lymphopoietin,[NCBIGene:85480],315,Inhibition of JAK3,1715,true
thymic stromal lymphopoietin,[NCBIGene:85480],315,Blockade of STAT5 phosphorylation,1716,false
thymic stromal lymphopoietin,[NCBIGene:85480],315,Suppression of STAT5 binding to cytokine gene promoters,1717,false
thymic stromal lymphopoietin,[NCBIGene:85480],315,Suppression of IL-4 production,1718,false
thymic stromal lymphopoietin,[NCBIGene:85480],315,Impairment of T-cell dependent antibody response,1719,false
Glucocorticoid Receptor,[NCBIGene:2908],318,"Accumulation, Triglyceride",291,false
Glucocorticoid Receptor,[NCBIGene:2908],318,"Decreased, Mitochondrial Fatty Acid Beta Oxidation",860,false
Glucocorticoid Receptor,[NCBIGene:2908],318,"Decrease, Acyl-CoA dehydrogenases",1834,false
Glucocorticoid Receptor,[NCBIGene:2908],318,"Increased, Liver Steatosis",459,false
Glucocorticoid Receptor,[NCBIGene:2908],318,"Activation, Glucocorticoid Receptor",122,true
ACE2,[NCBIGene:59272],319,"Increased, secretion of proinflammatory mediators",1496,false
ACE2,[NCBIGene:59272],319,"Increase, Reactive oxygen species",1115,false
ACE2,[NCBIGene:59272],319,Increased Angiotensin II,1752,false
ACE2,[NCBIGene:59272],319,Induced dysregulation of ACE2,1740,true
ACE2,[NCBIGene:59272],319,"Binding of agonist, Angiotensin II receptor type 1 receptor (AT1R)",1851,false
ACE2,[NCBIGene:59272],319,"Increased activation, Nuclear factor kappa B (NF-kB)",1172,false
ACE2,[NCBIGene:59272],319,"Dysregulation, ACE2 expression and activity",1854,false
ACE2,[NCBIGene:59272],319,Lung fibrosis,1276,false
ACE2,[NCBIGene:59272],319,"Accumulation, Collagen",68,false
Ang II,[NCBIGene:285],319,"Increased, secretion of proinflammatory mediators",1496,false
Ang II,[NCBIGene:285],319,"Increase, Reactive oxygen species",1115,false
Ang II,[NCBIGene:285],319,Increased Angiotensin II,1752,false
Ang II,[NCBIGene:285],319,Induced dysregulation of ACE2,1740,true
Ang II,[NCBIGene:285],319,"Binding of agonist, Angiotensin II receptor type 1 receptor (AT1R)",1851,false
Ang II,[NCBIGene:285],319,"Increased activation, Nuclear factor kappa B (NF-kB)",1172,false
Ang II,[NCBIGene:285],319,"Dysregulation, ACE2 expression and activity",1854,false
Ang II,[NCBIGene:285],319,Lung fibrosis,1276,false
Ang II,[NCBIGene:285],319,"Accumulation, Collagen",68,false
Ang-(1-7),[NCBIGene:284],319,"Increased, secretion of proinflammatory mediators",1496,false
Ang-(1-7),[NCBIGene:284],319,"Increase, Reactive oxygen species",1115,false
Ang-(1-7),[NCBIGene:284],319,Increased Angiotensin II,1752,false
Ang-(1-7),[NCBIGene:284],319,Induced dysregulation of ACE2,1740,true
Ang-(1-7),[NCBIGene:284],319,"Binding of agonist, Angiotensin II receptor type 1 receptor (AT1R)",1851,false
Ang-(1-7),[NCBIGene:284],319,"Increased activation, Nuclear factor kappa B (NF-kB)",1172,false
Ang-(1-7),[NCBIGene:284],319,"Dysregulation, ACE2 expression and activity",1854,false
Ang-(1-7),[NCBIGene:284],319,Lung fibrosis,1276,false
Ang-(1-7),[NCBIGene:284],319,"Accumulation, Collagen",68,false
Angiotensin-converting enzyme,[NCBIGene:1636],319,"Increased, secretion of proinflammatory mediators",1496,false
Angiotensin-converting enzyme,[NCBIGene:1636],319,"Increase, Reactive oxygen species",1115,false
Angiotensin-converting enzyme,[NCBIGene:1636],319,Increased Angiotensin II,1752,false
Angiotensin-converting enzyme,[NCBIGene:1636],319,Induced dysregulation of ACE2,1740,true
Angiotensin-converting enzyme,[NCBIGene:1636],319,"Binding of agonist, Angiotensin II receptor type 1 receptor (AT1R)",1851,false
Angiotensin-converting enzyme,[NCBIGene:1636],319,"Increased activation, Nuclear factor kappa B (NF-kB)",1172,false
Angiotensin-converting enzyme,[NCBIGene:1636],319,"Dysregulation, ACE2 expression and activity",1854,false
Angiotensin-converting enzyme,[NCBIGene:1636],319,Lung fibrosis,1276,false
Angiotensin-converting enzyme,[NCBIGene:1636],319,"Accumulation, Collagen",68,false
angiotensin,[NCBIGene:183],319,"Increased, secretion of proinflammatory mediators",1496,false
angiotensin,[NCBIGene:183],319,"Increase, Reactive oxygen species",1115,false
angiotensin,[NCBIGene:183],319,Increased Angiotensin II,1752,false
angiotensin,[NCBIGene:183],319,Induced dysregulation of ACE2,1740,true
angiotensin,[NCBIGene:183],319,"Binding of agonist, Angiotensin II receptor type 1 receptor (AT1R)",1851,false
angiotensin,[NCBIGene:183],319,"Increased activation, Nuclear factor kappa B (NF-kB)",1172,false
angiotensin,[NCBIGene:183],319,"Dysregulation, ACE2 expression and activity",1854,false
angiotensin,[NCBIGene:183],319,Lung fibrosis,1276,false
angiotensin,[NCBIGene:183],319,"Accumulation, Collagen",68,false
collagen,[NCBIGene:1280],319,"Increased, secretion of proinflammatory mediators",1496,false
collagen,[NCBIGene:1280],319,"Increase, Reactive oxygen species",1115,false
collagen,[NCBIGene:1280],319,Increased Angiotensin II,1752,false
collagen,[NCBIGene:1280],319,Induced dysregulation of ACE2,1740,true
collagen,[NCBIGene:1280],319,"Binding of agonist, Angiotensin II receptor type 1 receptor (AT1R)",1851,false
collagen,[NCBIGene:1280],319,"Increased activation, Nuclear factor kappa B (NF-kB)",1172,false
collagen,[NCBIGene:1280],319,"Dysregulation, ACE2 expression and activity",1854,false
collagen,[NCBIGene:1280],319,Lung fibrosis,1276,false
collagen,[NCBIGene:1280],319,"Accumulation, Collagen",68,false
renin,[NCBIGene:5972],319,"Increased, secretion of proinflammatory mediators",1496,false
renin,[NCBIGene:5972],319,"Increase, Reactive oxygen species",1115,false
renin,[NCBIGene:5972],319,Increased Angiotensin II,1752,false
renin,[NCBIGene:5972],319,Induced dysregulation of ACE2,1740,true
renin,[NCBIGene:5972],319,"Binding of agonist, Angiotensin II receptor type 1 receptor (AT1R)",1851,false
renin,[NCBIGene:5972],319,"Increased activation, Nuclear factor kappa B (NF-kB)",1172,false
renin,[NCBIGene:5972],319,"Dysregulation, ACE2 expression and activity",1854,false
renin,[NCBIGene:5972],319,Lung fibrosis,1276,false
renin,[NCBIGene:5972],319,"Accumulation, Collagen",68,false
type 1 angiotensin receptor,[NCBIGene:185],319,"Increased, secretion of proinflammatory mediators",1496,false
type 1 angiotensin receptor,[NCBIGene:185],319,"Increase, Reactive oxygen species",1115,false
type 1 angiotensin receptor,[NCBIGene:185],319,Increased Angiotensin II,1752,false
type 1 angiotensin receptor,[NCBIGene:185],319,Induced dysregulation of ACE2,1740,true
type 1 angiotensin receptor,[NCBIGene:185],319,"Binding of agonist, Angiotensin II receptor type 1 receptor (AT1R)",1851,false
type 1 angiotensin receptor,[NCBIGene:185],319,"Increased activation, Nuclear factor kappa B (NF-kB)",1172,false
type 1 angiotensin receptor,[NCBIGene:185],319,"Dysregulation, ACE2 expression and activity",1854,false
type 1 angiotensin receptor,[NCBIGene:185],319,Lung fibrosis,1276,false
type 1 angiotensin receptor,[NCBIGene:185],319,"Accumulation, Collagen",68,false
MAGf,[NCBIGene:84803],32,"Production, Critical Metabolites (CGA 330050 and CGA 265307)",77,false
MAGf,[NCBIGene:84803],32,"Inhibition, Inducible Nitric Oxide Synthase by Metabolite CGA 265307",147,false
MAGf,[NCBIGene:84803],32,"Induction, Sustained Hepatotoxicity",270,false
MAGf,[NCBIGene:84803],32,"Induction, Liver “Dysfunctional” Changes by CGA 330050",164,false
MAGf,[NCBIGene:84803],32,"Induction, Sustained Cell Proliferation",269,false
MAGf,[NCBIGene:84803],32,"Formation, Liver tumor",347,false
Tif,[NCBIGene:7301],32,"Production, Critical Metabolites (CGA 330050 and CGA 265307)",77,false
Tif,[NCBIGene:7301],32,"Inhibition, Inducible Nitric Oxide Synthase by Metabolite CGA 265307",147,false
Tif,[NCBIGene:7301],32,"Induction, Sustained Hepatotoxicity",270,false
Tif,[NCBIGene:7301],32,"Induction, Liver “Dysfunctional” Changes by CGA 330050",164,false
Tif,[NCBIGene:7301],32,"Induction, Sustained Cell Proliferation",269,false
Tif,[NCBIGene:7301],32,"Formation, Liver tumor",347,false
iNOS,[NCBIGene:4843],32,"Production, Critical Metabolites (CGA 330050 and CGA 265307)",77,false
iNOS,[NCBIGene:4843],32,"Inhibition, Inducible Nitric Oxide Synthase by Metabolite CGA 265307",147,false
iNOS,[NCBIGene:4843],32,"Induction, Sustained Hepatotoxicity",270,false
iNOS,[NCBIGene:4843],32,"Induction, Liver “Dysfunctional” Changes by CGA 330050",164,false
iNOS,[NCBIGene:4843],32,"Induction, Sustained Cell Proliferation",269,false
iNOS,[NCBIGene:4843],32,"Formation, Liver tumor",347,false
nitric oxide synthases,[NCBIGene:4842],32,"Production, Critical Metabolites (CGA 330050 and CGA 265307)",77,false
nitric oxide synthases,[NCBIGene:4842],32,"Inhibition, Inducible Nitric Oxide Synthase by Metabolite CGA 265307",147,false
nitric oxide synthases,[NCBIGene:4842],32,"Induction, Sustained Hepatotoxicity",270,false
nitric oxide synthases,[NCBIGene:4842],32,"Induction, Liver “Dysfunctional” Changes by CGA 330050",164,false
nitric oxide synthases,[NCBIGene:4842],32,"Induction, Sustained Cell Proliferation",269,false
nitric oxide synthases,[NCBIGene:4842],32,"Formation, Liver tumor",347,false
ACE2,[NCBIGene:59272],320,"Increased, secretion of proinflammatory mediators",1496,false
ACE2,[NCBIGene:59272],320,SARS-CoV-2 cell entry,1738,false
ACE2,[NCBIGene:59272],320,Binding to ACE2,1739,true
ACE2,[NCBIGene:59272],320,"Increase, the risk of acute respiratory failure",1748,false
ACE2,[NCBIGene:59272],320,Increased inflammatory immune responses,1750,false
ACE2,[NCBIGene:59272],320,Toll Like Receptor (TLR) Dysregulation,1848,false
ACE2,[NCBIGene:59272],320,Increased SARS-CoV-2 production,1847,false
ACE2,[NCBIGene:59272],320,"Interferon-I antiviral response, antagonized by SARS-CoV-2",1901,false
ACE2,[NCBIGene:59272],320,Increased Mortality,351,false
ACE2 receptor,[NCBIGene:340485],320,"Increased, secretion of proinflammatory mediators",1496,false
ACE2 receptor,[NCBIGene:340485],320,SARS-CoV-2 cell entry,1738,false
ACE2 receptor,[NCBIGene:340485],320,Binding to ACE2,1739,true
ACE2 receptor,[NCBIGene:340485],320,"Increase, the risk of acute respiratory failure",1748,false
ACE2 receptor,[NCBIGene:340485],320,Increased inflammatory immune responses,1750,false
ACE2 receptor,[NCBIGene:340485],320,Toll Like Receptor (TLR) Dysregulation,1848,false
ACE2 receptor,[NCBIGene:340485],320,Increased SARS-CoV-2 production,1847,false
ACE2 receptor,[NCBIGene:340485],320,"Interferon-I antiviral response, antagonized by SARS-CoV-2",1901,false
ACE2 receptor,[NCBIGene:340485],320,Increased Mortality,351,false
Ang II,[NCBIGene:285],320,"Increased, secretion of proinflammatory mediators",1496,false
Ang II,[NCBIGene:285],320,SARS-CoV-2 cell entry,1738,false
Ang II,[NCBIGene:285],320,Binding to ACE2,1739,true
Ang II,[NCBIGene:285],320,"Increase, the risk of acute respiratory failure",1748,false
Ang II,[NCBIGene:285],320,Increased inflammatory immune responses,1750,false
Ang II,[NCBIGene:285],320,Toll Like Receptor (TLR) Dysregulation,1848,false
Ang II,[NCBIGene:285],320,Increased SARS-CoV-2 production,1847,false
Ang II,[NCBIGene:285],320,"Interferon-I antiviral response, antagonized by SARS-CoV-2",1901,false
Ang II,[NCBIGene:285],320,Increased Mortality,351,false
Ang-(1-7),[NCBIGene:284],320,"Increased, secretion of proinflammatory mediators",1496,false
Ang-(1-7),[NCBIGene:284],320,SARS-CoV-2 cell entry,1738,false
Ang-(1-7),[NCBIGene:284],320,Binding to ACE2,1739,true
Ang-(1-7),[NCBIGene:284],320,"Increase, the risk of acute respiratory failure",1748,false
Ang-(1-7),[NCBIGene:284],320,Increased inflammatory immune responses,1750,false
Ang-(1-7),[NCBIGene:284],320,Toll Like Receptor (TLR) Dysregulation,1848,false
Ang-(1-7),[NCBIGene:284],320,Increased SARS-CoV-2 production,1847,false
Ang-(1-7),[NCBIGene:284],320,"Interferon-I antiviral response, antagonized by SARS-CoV-2",1901,false
Ang-(1-7),[NCBIGene:284],320,Increased Mortality,351,false
AngI,[NCBIGene:10563],320,"Increased, secretion of proinflammatory mediators",1496,false
AngI,[NCBIGene:10563],320,SARS-CoV-2 cell entry,1738,false
AngI,[NCBIGene:10563],320,Binding to ACE2,1739,true
AngI,[NCBIGene:10563],320,"Increase, the risk of acute respiratory failure",1748,false
AngI,[NCBIGene:10563],320,Increased inflammatory immune responses,1750,false
AngI,[NCBIGene:10563],320,Toll Like Receptor (TLR) Dysregulation,1848,false
AngI,[NCBIGene:10563],320,Increased SARS-CoV-2 production,1847,false
AngI,[NCBIGene:10563],320,"Interferon-I antiviral response, antagonized by SARS-CoV-2",1901,false
AngI,[NCBIGene:10563],320,Increased Mortality,351,false
Angiotensin-converting enzyme,[NCBIGene:1636],320,"Increased, secretion of proinflammatory mediators",1496,false
Angiotensin-converting enzyme,[NCBIGene:1636],320,SARS-CoV-2 cell entry,1738,false
Angiotensin-converting enzyme,[NCBIGene:1636],320,Binding to ACE2,1739,true
Angiotensin-converting enzyme,[NCBIGene:1636],320,"Increase, the risk of acute respiratory failure",1748,false
Angiotensin-converting enzyme,[NCBIGene:1636],320,Increased inflammatory immune responses,1750,false
Angiotensin-converting enzyme,[NCBIGene:1636],320,Toll Like Receptor (TLR) Dysregulation,1848,false
Angiotensin-converting enzyme,[NCBIGene:1636],320,Increased SARS-CoV-2 production,1847,false
Angiotensin-converting enzyme,[NCBIGene:1636],320,"Interferon-I antiviral response, antagonized by SARS-CoV-2",1901,false
Angiotensin-converting enzyme,[NCBIGene:1636],320,Increased Mortality,351,false
Furin,[NCBIGene:5045],320,"Increased, secretion of proinflammatory mediators",1496,false
Furin,[NCBIGene:5045],320,SARS-CoV-2 cell entry,1738,false
Furin,[NCBIGene:5045],320,Binding to ACE2,1739,true
Furin,[NCBIGene:5045],320,"Increase, the risk of acute respiratory failure",1748,false
Furin,[NCBIGene:5045],320,Increased inflammatory immune responses,1750,false
Furin,[NCBIGene:5045],320,Toll Like Receptor (TLR) Dysregulation,1848,false
Furin,[NCBIGene:5045],320,Increased SARS-CoV-2 production,1847,false
Furin,[NCBIGene:5045],320,"Interferon-I antiviral response, antagonized by SARS-CoV-2",1901,false
Furin,[NCBIGene:5045],320,Increased Mortality,351,false
S-glycoprotein,[NCBIGene:6295],320,"Increased, secretion of proinflammatory mediators",1496,false
S-glycoprotein,[NCBIGene:6295],320,SARS-CoV-2 cell entry,1738,false
S-glycoprotein,[NCBIGene:6295],320,Binding to ACE2,1739,true
S-glycoprotein,[NCBIGene:6295],320,"Increase, the risk of acute respiratory failure",1748,false
S-glycoprotein,[NCBIGene:6295],320,Increased inflammatory immune responses,1750,false
S-glycoprotein,[NCBIGene:6295],320,Toll Like Receptor (TLR) Dysregulation,1848,false
S-glycoprotein,[NCBIGene:6295],320,Increased SARS-CoV-2 production,1847,false
S-glycoprotein,[NCBIGene:6295],320,"Interferon-I antiviral response, antagonized by SARS-CoV-2",1901,false
S-glycoprotein,[NCBIGene:6295],320,Increased Mortality,351,false
S1,[NCBIGene:5707],320,"Increased, secretion of proinflammatory mediators",1496,false
S1,[NCBIGene:5707],320,SARS-CoV-2 cell entry,1738,false
S1,[NCBIGene:5707],320,Binding to ACE2,1739,true
S1,[NCBIGene:5707],320,"Increase, the risk of acute respiratory failure",1748,false
S1,[NCBIGene:5707],320,Increased inflammatory immune responses,1750,false
S1,[NCBIGene:5707],320,Toll Like Receptor (TLR) Dysregulation,1848,false
S1,[NCBIGene:5707],320,Increased SARS-CoV-2 production,1847,false
S1,[NCBIGene:5707],320,"Interferon-I antiviral response, antagonized by SARS-CoV-2",1901,false
S1,[NCBIGene:5707],320,Increased Mortality,351,false
S2,"[NCBIGene:5708, 6187]",320,"Increased, secretion of proinflammatory mediators",1496,false
S2,"[NCBIGene:5708, 6187]",320,SARS-CoV-2 cell entry,1738,false
S2,"[NCBIGene:5708, 6187]",320,Binding to ACE2,1739,true
S2,"[NCBIGene:5708, 6187]",320,"Increase, the risk of acute respiratory failure",1748,false
S2,"[NCBIGene:5708, 6187]",320,Increased inflammatory immune responses,1750,false
S2,"[NCBIGene:5708, 6187]",320,Toll Like Receptor (TLR) Dysregulation,1848,false
S2,"[NCBIGene:5708, 6187]",320,Increased SARS-CoV-2 production,1847,false
S2,"[NCBIGene:5708, 6187]",320,"Interferon-I antiviral response, antagonized by SARS-CoV-2",1901,false
S2,"[NCBIGene:5708, 6187]",320,Increased Mortality,351,false
TMPRSS2,[NCBIGene:7113],320,"Increased, secretion of proinflammatory mediators",1496,false
TMPRSS2,[NCBIGene:7113],320,SARS-CoV-2 cell entry,1738,false
TMPRSS2,[NCBIGene:7113],320,Binding to ACE2,1739,true
TMPRSS2,[NCBIGene:7113],320,"Increase, the risk of acute respiratory failure",1748,false
TMPRSS2,[NCBIGene:7113],320,Increased inflammatory immune responses,1750,false
TMPRSS2,[NCBIGene:7113],320,Toll Like Receptor (TLR) Dysregulation,1848,false
TMPRSS2,[NCBIGene:7113],320,Increased SARS-CoV-2 production,1847,false
TMPRSS2,[NCBIGene:7113],320,"Interferon-I antiviral response, antagonized by SARS-CoV-2",1901,false
TMPRSS2,[NCBIGene:7113],320,Increased Mortality,351,false
angiotensin,[NCBIGene:183],320,"Increased, secretion of proinflammatory mediators",1496,false
angiotensin,[NCBIGene:183],320,SARS-CoV-2 cell entry,1738,false
angiotensin,[NCBIGene:183],320,Binding to ACE2,1739,true
angiotensin,[NCBIGene:183],320,"Increase, the risk of acute respiratory failure",1748,false
angiotensin,[NCBIGene:183],320,Increased inflammatory immune responses,1750,false
angiotensin,[NCBIGene:183],320,Toll Like Receptor (TLR) Dysregulation,1848,false
angiotensin,[NCBIGene:183],320,Increased SARS-CoV-2 production,1847,false
angiotensin,[NCBIGene:183],320,"Interferon-I antiviral response, antagonized by SARS-CoV-2",1901,false
angiotensin,[NCBIGene:183],320,Increased Mortality,351,false
capsid(S) glycoprotein,[NCBIGene:7448],320,"Increased, secretion of proinflammatory mediators",1496,false
capsid(S) glycoprotein,[NCBIGene:7448],320,SARS-CoV-2 cell entry,1738,false
capsid(S) glycoprotein,[NCBIGene:7448],320,Binding to ACE2,1739,true
capsid(S) glycoprotein,[NCBIGene:7448],320,"Increase, the risk of acute respiratory failure",1748,false
capsid(S) glycoprotein,[NCBIGene:7448],320,Increased inflammatory immune responses,1750,false
capsid(S) glycoprotein,[NCBIGene:7448],320,Toll Like Receptor (TLR) Dysregulation,1848,false
capsid(S) glycoprotein,[NCBIGene:7448],320,Increased SARS-CoV-2 production,1847,false
capsid(S) glycoprotein,[NCBIGene:7448],320,"Interferon-I antiviral response, antagonized by SARS-CoV-2",1901,false
capsid(S) glycoprotein,[NCBIGene:7448],320,Increased Mortality,351,false
human cell surface serine protease,[NCBIGene:2191],320,"Increased, secretion of proinflammatory mediators",1496,false
human cell surface serine protease,[NCBIGene:2191],320,SARS-CoV-2 cell entry,1738,false
human cell surface serine protease,[NCBIGene:2191],320,Binding to ACE2,1739,true
human cell surface serine protease,[NCBIGene:2191],320,"Increase, the risk of acute respiratory failure",1748,false
human cell surface serine protease,[NCBIGene:2191],320,Increased inflammatory immune responses,1750,false
human cell surface serine protease,[NCBIGene:2191],320,Toll Like Receptor (TLR) Dysregulation,1848,false
human cell surface serine protease,[NCBIGene:2191],320,Increased SARS-CoV-2 production,1847,false
human cell surface serine protease,[NCBIGene:2191],320,"Interferon-I antiviral response, antagonized by SARS-CoV-2",1901,false
human cell surface serine protease,[NCBIGene:2191],320,Increased Mortality,351,false
renin,[NCBIGene:5972],320,"Increased, secretion of proinflammatory mediators",1496,false
renin,[NCBIGene:5972],320,SARS-CoV-2 cell entry,1738,false
renin,[NCBIGene:5972],320,Binding to ACE2,1739,true
renin,[NCBIGene:5972],320,"Increase, the risk of acute respiratory failure",1748,false
renin,[NCBIGene:5972],320,Increased inflammatory immune responses,1750,false
renin,[NCBIGene:5972],320,Toll Like Receptor (TLR) Dysregulation,1848,false
renin,[NCBIGene:5972],320,Increased SARS-CoV-2 production,1847,false
renin,[NCBIGene:5972],320,"Interferon-I antiviral response, antagonized by SARS-CoV-2",1901,false
renin,[NCBIGene:5972],320,Increased Mortality,351,false
viral capsidin,[NCBIGene:5212],320,"Increased, secretion of proinflammatory mediators",1496,false
viral capsidin,[NCBIGene:5212],320,SARS-CoV-2 cell entry,1738,false
viral capsidin,[NCBIGene:5212],320,Binding to ACE2,1739,true
viral capsidin,[NCBIGene:5212],320,"Increase, the risk of acute respiratory failure",1748,false
viral capsidin,[NCBIGene:5212],320,Increased inflammatory immune responses,1750,false
viral capsidin,[NCBIGene:5212],320,Toll Like Receptor (TLR) Dysregulation,1848,false
viral capsidin,[NCBIGene:5212],320,Increased SARS-CoV-2 production,1847,false
viral capsidin,[NCBIGene:5212],320,"Interferon-I antiviral response, antagonized by SARS-CoV-2",1901,false
viral capsidin,[NCBIGene:5212],320,Increased Mortality,351,false
PPAR,[NCBIGene:5465],323,"Decreased, cholesterol",807,false
PPAR,[NCBIGene:5465],323,"Decreased,  plasma 11-ketotestosterone level",1756,false
PPAR,[NCBIGene:5465],323,"Impaired, Spermatogenesis",1758,false
PPAR,[NCBIGene:5465],323,"Decreased, Viable Offspring",2147,false
PPAR,[NCBIGene:5465],323,"Activation, PPARα",227,true
PPAR,[NCBIGene:5465],323,"Decrease, Population growth rate",360,false
retinoid X receptor,[NCBIGene:6256],323,"Decreased, cholesterol",807,false
retinoid X receptor,[NCBIGene:6256],323,"Decreased,  plasma 11-ketotestosterone level",1756,false
retinoid X receptor,[NCBIGene:6256],323,"Impaired, Spermatogenesis",1758,false
retinoid X receptor,[NCBIGene:6256],323,"Decreased, Viable Offspring",2147,false
retinoid X receptor,[NCBIGene:6256],323,"Activation, PPARα",227,true
retinoid X receptor,[NCBIGene:6256],323,"Decrease, Population growth rate",360,false
cytochrome P450 enzymes,[NCBIGene:4051],324,"Increase, Reactive oxygen species",1115,true
cytochrome P450 enzymes,[NCBIGene:4051],324,"Increase, Oxidative DNA damage",1634,false
cytochrome P450 enzymes,[NCBIGene:4051],324,"Increase, Cell injury/death",55,false
cytochrome P450 enzymes,[NCBIGene:4051],324,"Decrease, Growth",1521,false
cytochrome P450 enzymes,[NCBIGene:4051],325,"Increase, Reactive oxygen species",1115,true
cytochrome P450 enzymes,[NCBIGene:4051],325,"Increase, Lipid peroxidation",1445,false
cytochrome P450 enzymes,[NCBIGene:4051],325,"Increase, Cell injury/death",55,false
cytochrome P450 enzymes,[NCBIGene:4051],325,"Decrease, Growth",1521,false
cytochrome P450 enzymes,[NCBIGene:4051],326,"Increase, Reactive oxygen species",1115,true
cytochrome P450 enzymes,[NCBIGene:4051],326,"Increase, Protein oxidation",1767,false
cytochrome P450 enzymes,[NCBIGene:4051],326,"Increase, Cell injury/death",55,false
cytochrome P450 enzymes,[NCBIGene:4051],326,"Decrease, Growth",1521,false
5HT2C,[NCBIGene:3358],33,"N/A, Unknown",294,false
5HT2C,[NCBIGene:3358],33,"Activation, 5HT2c",9,true
5HT2C,[NCBIGene:3358],33,"Increased, Kidney Failure",759,false
ER,"[NCBIGene:2099, 2069]",334,"Inhibition, Fin regeneration",1761,false
ER,"[NCBIGene:2099, 2069]",334,Altered Cell Differentiation Signaling,2245,false
ER,"[NCBIGene:2099, 2069]",334,Altered Bone Cell Homeostasis,2089,false
ER,"[NCBIGene:2099, 2069]",334,"Reduced, Swimming performance",1005,false
ER,"[NCBIGene:2099, 2069]",334,"Decrease, Population growth rate",360,false
